POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
3452 	0.39 	0.17 	0.57 	0.00 	0.55 	0.00 
48946 	4.85 	2.09 	6.96 	0.00 	6.71 	0.00 
830 	0.09 	0.04 	0.14 	0.00 	0.13 	0.00 
952 	0.11 	0.05 	0.16 	0.00 	0.15 	0.00 
7307 	0.84 	0.36 	1.21 	0.00 	1.16 	0.00 
905 	0.10 	0.04 	0.15 	0.00 	0.14 	0.00 
3406 	0.39 	0.17 	0.56 	0.00 	0.54 	0.00 
3665 	0.41 	0.18 	0.60 	0.00 	0.57 	0.00 
1016 	0.12 	0.05 	0.17 	0.00 	0.16 	0.00 
1051 	0.11 	0.05 	0.16 	0.00 	0.16 	0.00 
49235 	4.98 	2.25 	7.23 	0.00 	6.96 	0.00 
3243 	0.38 	0.17 	0.55 	0.00 	0.53 	0.00 
3097 	0.36 	0.16 	0.52 	0.00 	0.50 	0.00 
17922 	1.39 	0.60 	1.99 	0.00 	1.91 	0.00 
6473 	0.72 	0.32 	1.04 	0.00 	1.00 	0.00 
8659 	0.97 	0.42 	1.40 	0.00 	1.35 	0.00 
1224 	0.14 	0.06 	0.20 	0.00 	0.20 	0.00 
4007 	0.46 	0.20 	0.66 	0.00 	0.64 	0.00 
15911 	1.72 	0.75 	2.48 	0.00 	2.38 	0.00 
49239 	5.34 	2.44 	7.77 	0.00 	7.53 	0.00 
3438 	0.38 	0.17 	0.55 	0.00 	0.53 	0.00 
4165 	0.48 	0.21 	0.70 	0.00 	0.67 	0.00 
1813 	0.21 	0.09 	0.30 	0.00 	0.29 	0.00 
6537 	0.76 	0.33 	1.10 	0.00 	1.05 	0.00 
3799 	0.44 	0.19 	0.64 	0.00 	0.61 	0.00 
2373 	0.27 	0.12 	0.39 	0.00 	0.38 	0.00 
49260 	4.07 	1.87 	5.94 	0.00 	5.72 	0.00 
3380 	0.38 	0.17 	0.54 	0.00 	0.52 	0.00 
1268 	0.15 	0.06 	0.21 	0.00 	0.20 	0.00 
10101 	1.18 	0.51 	1.70 	0.00 	1.63 	0.00 
2909 	0.33 	0.15 	0.48 	0.00 	0.46 	0.00 
2056 	0.24 	0.10 	0.34 	0.00 	0.33 	0.00 
2287 	0.27 	0.12 	0.39 	0.00 	0.37 	0.00 
8506 	0.99 	0.43 	1.42 	0.00 	1.37 	0.00 
2603 	0.30 	0.13 	0.43 	0.00 	0.41 	0.00 
8003 	0.95 	0.41 	1.36 	0.00 	1.30 	0.00 
15829 	1.50 	0.66 	2.16 	0.00 	2.06 	0.00 
4079 	0.47 	0.21 	0.68 	0.00 	0.65 	0.00 
7823 	0.90 	0.39 	1.29 	0.00 	1.24 	0.00 
2635 	0.31 	0.13 	0.44 	0.00 	0.42 	0.00 
11001 	1.28 	0.57 	1.85 	0.00 	1.78 	0.00 
5860 	0.67 	0.29 	0.96 	0.00 	0.93 	0.00 
2909 	0.33 	0.14 	0.48 	0.00 	0.46 	0.00 
936 	0.11 	0.05 	0.16 	0.00 	0.15 	0.00 
481 	0.06 	0.02 	0.08 	0.00 	0.08 	0.00 
6693 	0.77 	0.34 	1.12 	0.00 	1.07 	0.00 
49326 	4.71 	2.16 	6.87 	0.00 	6.70 	0.00 
17244 	1.54 	0.68 	2.23 	0.00 	2.15 	0.00 
14247 	1.62 	0.71 	2.33 	0.00 	2.25 	0.00 
10496 	1.21 	0.52 	1.73 	0.00 	1.67 	0.00 
2169 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
9181 	1.06 	0.46 	1.52 	0.00 	1.47 	0.00 
49344 	3.47 	1.52 	5.00 	0.00 	4.86 	0.00 
10556 	0.89 	0.39 	1.28 	0.00 	1.24 	0.00 
7938 	0.93 	0.40 	1.32 	0.00 	1.28 	0.00 
1888 	0.21 	0.09 	0.31 	0.00 	0.30 	0.00 
11538 	1.33 	0.58 	1.91 	0.00 	1.82 	0.00 
2354 	0.27 	0.12 	0.39 	0.00 	0.37 	0.00 
1837 	0.21 	0.09 	0.30 	0.00 	0.29 	0.00 
3403 	0.35 	0.15 	0.51 	0.00 	0.49 	0.00 
3235 	0.38 	0.16 	0.54 	0.00 	0.52 	0.00 
13612 	1.13 	0.50 	1.63 	0.00 	1.57 	0.00 
3655 	0.41 	0.18 	0.59 	0.00 	0.58 	0.00 
1905 	0.22 	0.09 	0.32 	0.00 	0.30 	0.00 
3099 	0.35 	0.15 	0.51 	0.00 	0.49 	0.00 
7098 	0.83 	0.36 	1.19 	0.00 	1.14 	0.00 
1654 	0.19 	0.08 	0.27 	0.00 	0.26 	0.00 
895 	0.10 	0.04 	0.15 	0.00 	0.14 	0.00 
1352 	0.16 	0.07 	0.23 	0.00 	0.22 	0.00 
1526 	0.18 	0.08 	0.26 	0.00 	0.25 	0.00 
1925 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
2840 	0.33 	0.14 	0.48 	0.00 	0.46 	0.00 
9143 	1.08 	0.47 	1.57 	0.00 	1.50 	0.00 
1121 	0.13 	0.06 	0.19 	0.00 	0.18 	0.00 
7795 	0.91 	0.39 	1.31 	0.00 	1.26 	0.00 
5191 	0.60 	0.26 	0.86 	0.00 	0.83 	0.00 
15606 	1.16 	0.51 	1.67 	0.00 	1.62 	0.00 
2901 	0.32 	0.14 	0.46 	0.00 	0.45 	0.00 
1731 	0.19 	0.08 	0.28 	0.00 	0.27 	0.00 
7282 	0.73 	0.32 	1.05 	0.00 	1.01 	0.00 
3488 	0.39 	0.17 	0.56 	0.00 	0.53 	0.00 
3301 	0.35 	0.16 	0.51 	0.00 	0.50 	0.00 
5414 	0.60 	0.26 	0.85 	0.00 	0.83 	0.00 
49353 	2.69 	1.17 	3.86 	0.00 	3.71 	0.00 
2009 	0.23 	0.10 	0.33 	0.00 	0.32 	0.00 
19650 	1.05 	0.46 	1.52 	0.00 	1.46 	0.00 
2227 	0.25 	0.11 	0.36 	0.00 	0.34 	0.00 
49358 	2.23 	0.97 	3.22 	0.00 	3.10 	0.00 
10516 	0.72 	0.32 	1.04 	0.00 	1.01 	0.00 
49365 	5.20 	2.31 	7.58 	0.00 	7.22 	0.00 
2127 	0.24 	0.10 	0.34 	0.00 	0.33 	0.00 
4836 	0.53 	0.23 	0.76 	0.00 	0.73 	0.00 
8713 	0.96 	0.41 	1.39 	0.00 	1.32 	0.00 
3366 	0.37 	0.16 	0.54 	0.00 	0.52 	0.00 
17633 	1.99 	0.88 	2.88 	0.00 	2.75 	0.00 
8867 	0.97 	0.43 	1.40 	0.00 	1.35 	0.00 
6567 	0.74 	0.32 	1.06 	0.00 	1.02 	0.00 
2633 	0.29 	0.13 	0.42 	0.00 	0.41 	0.00 
49602 	0.69 	0.32 	1.01 	0.00 	0.97 	0.00 
19036 	1.49 	0.66 	2.14 	0.00 	2.07 	0.00 
14066 	1.54 	0.68 	2.23 	0.00 	2.16 	0.00 
1996 	0.23 	0.10 	0.33 	0.00 	0.31 	0.00 
13989 	1.29 	0.56 	1.86 	0.00 	1.78 	0.00 
49647 	6.11 	2.70 	8.83 	0.00 	8.49 	0.00 
3417 	0.38 	0.17 	0.56 	0.00 	0.53 	0.00 
3573 	0.39 	0.17 	0.56 	0.00 	0.54 	0.00 
5480 	0.60 	0.26 	0.86 	0.00 	0.83 	0.00 
1394 	0.15 	0.07 	0.22 	0.00 	0.21 	0.00 
427 	0.05 	0.02 	0.07 	0.00 	0.07 	0.00 
11031 	1.21 	0.53 	1.75 	0.00 	1.68 	0.00 
49651 	2.09 	0.95 	3.03 	0.00 	2.93 	0.00 
2976 	0.33 	0.14 	0.47 	0.00 	0.45 	0.00 
4643 	0.52 	0.23 	0.74 	0.00 	0.72 	0.00 
3606 	0.41 	0.18 	0.59 	0.00 	0.56 	0.00 
750 	0.08 	0.04 	0.12 	0.00 	0.12 	0.00 
4848 	0.53 	0.23 	0.76 	0.00 	0.73 	0.00 
2646 	0.30 	0.13 	0.44 	0.00 	0.42 	0.00 
49663 	5.65 	2.65 	8.36 	0.00 	8.09 	0.00 
5455 	0.60 	0.26 	0.87 	0.00 	0.84 	0.00 
8625 	0.96 	0.42 	1.37 	0.00 	1.33 	0.00 
3576 	0.38 	0.17 	0.55 	0.00 	0.53 	0.00 
49665 	7.10 	3.27 	10.44 	0.00 	8.08 	0.00 
5366 	0.57 	0.25 	0.82 	0.00 	0.79 	0.00 
6766 	0.72 	0.31 	1.04 	0.00 	1.01 	0.00 
49732 	4.73 	2.15 	6.91 	0.00 	6.74 	0.00 
49819 	7.26 	3.42 	10.74 	0.00 	8.62 	0.00 
49901 	2.97 	1.38 	4.38 	0.00 	4.24 	0.00 
49913 	1.29 	0.56 	1.86 	0.00 	1.79 	0.00 
49943 	7.11 	3.26 	10.41 	0.00 	8.17 	0.00 
9812 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
49988 	7.13 	3.19 	10.33 	0.00 	9.94 	0.00 
50045 	1.36 	0.59 	1.95 	0.00 	1.89 	0.00 
50094 	7.66 	3.68 	11.47 	0.00 	8.89 	0.00 
50136 	8.33 	3.86 	12.23 	0.00 	9.32 	0.00 
1566 	0.17 	0.07 	0.24 	0.00 	0.24 	0.00 
9311 	0.64 	0.28 	0.93 	0.00 	0.89 	0.00 
15964 	0.82 	0.36 	1.18 	0.00 	1.13 	0.00 
50155 	6.11 	2.76 	8.88 	0.00 	8.54 	0.00 
6431 	0.71 	0.31 	1.02 	0.00 	0.98 	0.00 
2104 	0.23 	0.10 	0.33 	0.00 	0.32 	0.00 
50259 	6.48 	3.03 	9.55 	0.00 	9.17 	0.00 
15124 	1.02 	0.45 	1.47 	0.00 	1.42 	0.00 
2830 	0.33 	0.14 	0.47 	0.00 	0.45 	0.00 
581 	0.07 	0.03 	0.09 	0.00 	0.09 	0.00 
4278 	0.46 	0.20 	0.66 	0.00 	0.64 	0.00 
12923 	1.49 	0.65 	2.15 	0.00 	2.07 	0.00 
5191 	0.60 	0.26 	0.86 	0.00 	0.82 	0.00 
5055 	0.57 	0.25 	0.82 	0.00 	0.79 	0.00 
2242 	0.26 	0.11 	0.37 	0.00 	0.36 	0.00 
50352 	7.65 	3.58 	11.28 	0.00 	9.15 	0.00 
50408 	3.04 	1.33 	4.38 	0.00 	4.22 	0.00 
18888 	2.08 	0.91 	3.01 	0.00 	2.89 	0.00 
10383 	1.15 	0.50 	1.65 	0.00 	1.60 	0.00 
3740 	0.43 	0.19 	0.62 	0.00 	0.60 	0.00 
10166 	1.18 	0.51 	1.70 	0.00 	1.64 	0.00 
1731 	0.20 	0.09 	0.29 	0.00 	0.28 	0.00 
4176 	0.48 	0.21 	0.69 	0.00 	0.67 	0.00 
1575 	0.18 	0.08 	0.26 	0.00 	0.25 	0.00 
4105 	0.47 	0.21 	0.68 	0.00 	0.66 	0.00 
1217 	0.14 	0.06 	0.20 	0.00 	0.20 	0.00 
1373 	0.16 	0.07 	0.23 	0.00 	0.22 	0.00 
823 	0.09 	0.04 	0.14 	0.00 	0.13 	0.00 
9044 	1.03 	0.45 	1.49 	0.00 	1.43 	0.00 
5299 	0.62 	0.27 	0.90 	0.00 	0.86 	0.00 
3369 	0.40 	0.17 	0.57 	0.00 	0.55 	0.00 
1324 	0.15 	0.07 	0.22 	0.00 	0.21 	0.00 
693 	0.08 	0.04 	0.12 	0.00 	0.11 	0.00 
2395 	0.28 	0.12 	0.40 	0.00 	0.39 	0.00 
1614 	0.18 	0.08 	0.27 	0.00 	0.26 	0.00 
4254 	0.50 	0.22 	0.72 	0.00 	0.69 	0.00 
6602 	0.75 	0.33 	1.08 	0.00 	1.04 	0.00 
1172 	0.13 	0.06 	0.19 	0.00 	0.19 	0.00 
4313 	0.50 	0.22 	0.73 	0.00 	0.70 	0.00 
797 	0.09 	0.04 	0.13 	0.00 	0.13 	0.00 
2930 	0.35 	0.15 	0.50 	0.00 	0.48 	0.00 
3265 	0.38 	0.16 	0.54 	0.00 	0.52 	0.00 
1125 	0.13 	0.06 	0.18 	0.00 	0.18 	0.00 
3306 	0.39 	0.17 	0.55 	0.00 	0.53 	0.00 
3659 	0.43 	0.19 	0.62 	0.00 	0.59 	0.00 
5226 	0.60 	0.26 	0.86 	0.00 	0.83 	0.00 
5809 	0.68 	0.30 	0.97 	0.00 	0.94 	0.00 
50411 	7.23 	3.35 	10.56 	0.00 	8.13 	0.00 
4839 	0.56 	0.24 	0.80 	0.00 	0.77 	0.00 
2825 	0.32 	0.14 	0.46 	0.00 	0.44 	0.00 
470 	0.05 	0.02 	0.07 	0.00 	0.07 	0.00 
135 	0.02 	0.01 	0.02 	0.00 	0.02 	0.00 
2757 	0.31 	0.14 	0.45 	0.00 	0.43 	0.00 
892 	0.10 	0.04 	0.15 	0.00 	0.14 	0.00 
1314 	0.15 	0.06 	0.21 	0.00 	0.20 	0.00 
12402 	0.84 	0.37 	1.21 	0.00 	1.16 	0.00 
782 	0.09 	0.04 	0.13 	0.00 	0.12 	0.00 
2618 	0.28 	0.12 	0.41 	0.00 	0.39 	0.00 
4116 	0.46 	0.20 	0.66 	0.00 	0.64 	0.00 
2008 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
2239 	0.25 	0.11 	0.36 	0.00 	0.34 	0.00 
3920 	0.43 	0.19 	0.62 	0.00 	0.60 	0.00 
2488 	0.27 	0.12 	0.39 	0.00 	0.38 	0.00 
2474 	0.27 	0.12 	0.39 	0.00 	0.37 	0.00 
5833 	0.57 	0.25 	0.82 	0.00 	0.80 	0.00 
6021 	0.66 	0.29 	0.95 	0.00 	0.91 	0.00 
2086 	0.23 	0.10 	0.33 	0.00 	0.32 	0.00 
1958 	0.21 	0.09 	0.31 	0.00 	0.30 	0.00 
1470 	0.16 	0.07 	0.24 	0.00 	0.23 	0.00 
9838 	0.97 	0.43 	1.40 	0.00 	1.35 	0.00 
9204 	1.03 	0.45 	1.49 	0.00 	1.43 	0.00 
1378 	0.16 	0.07 	0.22 	0.00 	0.22 	0.00 
3097 	0.33 	0.15 	0.48 	0.00 	0.47 	0.00 
2511 	0.28 	0.12 	0.41 	0.00 	0.39 	0.00 
3523 	0.38 	0.17 	0.55 	0.00 	0.52 	0.00 
1193 	0.13 	0.06 	0.19 	0.00 	0.18 	0.00 
7149 	0.80 	0.35 	1.16 	0.00 	1.10 	0.00 
4673 	0.52 	0.23 	0.75 	0.00 	0.72 	0.00 
18820 	1.27 	0.56 	1.84 	0.00 	1.79 	0.00 
1217 	0.13 	0.06 	0.19 	0.00 	0.19 	0.00 
849 	0.09 	0.04 	0.14 	0.00 	0.13 	0.00 
10875 	1.20 	0.52 	1.72 	0.00 	1.67 	0.00 
7297 	0.76 	0.33 	1.09 	0.00 	1.06 	0.00 
50433 	6.66 	3.02 	9.70 	0.00 	9.42 	0.00 
4452 	0.43 	0.19 	0.63 	0.00 	0.61 	0.00 
1704 	0.19 	0.08 	0.27 	0.00 	0.26 	0.00 
2993 	0.34 	0.15 	0.49 	0.00 	0.47 	0.00 
50439 	2.21 	0.96 	3.17 	0.00 	3.08 	0.00 
1684 	0.19 	0.08 	0.27 	0.00 	0.26 	0.00 
267 	0.03 	0.01 	0.04 	0.00 	0.04 	0.00 
50481 	6.04 	2.79 	8.85 	0.00 	8.50 	0.00 
1651 	0.18 	0.08 	0.25 	0.00 	0.25 	0.00 
17735 	1.66 	0.72 	2.38 	0.00 	2.32 	0.00 
7875 	0.82 	0.36 	1.18 	0.00 	1.14 	0.00 
982 	0.11 	0.05 	0.16 	0.00 	0.15 	0.00 
6140 	0.70 	0.31 	1.01 	0.00 	0.98 	0.00 
14199 	1.22 	0.54 	1.77 	0.00 	1.70 	0.00 
4897 	0.55 	0.24 	0.79 	0.00 	0.76 	0.00 
843 	0.09 	0.04 	0.13 	0.00 	0.13 	0.00 
8626 	0.95 	0.42 	1.37 	0.00 	1.32 	0.00 
1693 	0.19 	0.08 	0.27 	0.00 	0.26 	0.00 
2155 	0.24 	0.10 	0.34 	0.00 	0.33 	0.00 
1649 	0.19 	0.08 	0.27 	0.00 	0.26 	0.00 
14869 	1.26 	0.55 	1.82 	0.00 	1.75 	0.00 
2236 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
6822 	0.79 	0.34 	1.14 	0.00 	1.09 	0.00 
4841 	0.55 	0.24 	0.80 	0.00 	0.77 	0.00 
10970 	1.27 	0.55 	1.83 	0.00 	1.74 	0.00 
19556 	1.37 	0.60 	1.97 	0.00 	1.89 	0.00 
7529 	0.88 	0.38 	1.27 	0.00 	1.21 	0.00 
4758 	0.55 	0.24 	0.79 	0.00 	0.77 	0.00 
8154 	0.95 	0.41 	1.36 	0.00 	1.31 	0.00 
4894 	0.55 	0.24 	0.80 	0.00 	0.78 	0.00 
1186 	0.12 	0.05 	0.18 	0.00 	0.17 	0.00 
6895 	0.79 	0.34 	1.13 	0.00 	1.10 	0.00 
9220 	1.08 	0.47 	1.54 	0.00 	1.49 	0.00 
2153 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
5360 	0.63 	0.27 	0.90 	0.00 	0.87 	0.00 
608 	0.07 	0.03 	0.10 	0.00 	0.10 	0.00 
19280 	2.19 	0.95 	3.16 	0.00 	3.02 	0.00 
2800 	0.33 	0.14 	0.47 	0.00 	0.45 	0.00 
50483 	4.42 	2.01 	6.47 	0.00 	6.27 	0.00 
3076 	0.35 	0.15 	0.51 	0.00 	0.50 	0.00 
8270 	0.92 	0.40 	1.33 	0.00 	1.28 	0.00 
50535 	2.64 	1.17 	3.83 	0.00 	3.69 	0.00 
4642 	0.51 	0.22 	0.73 	0.00 	0.71 	0.00 
50645 	3.57 	1.64 	5.24 	0.00 	5.09 	0.00 
15068 	1.39 	0.61 	2.01 	0.00 	1.95 	0.00 
3204 	0.35 	0.15 	0.50 	0.00 	0.48 	0.00 
2169 	0.25 	0.11 	0.35 	0.00 	0.34 	0.00 
10767 	1.22 	0.53 	1.76 	0.00 	1.70 	0.00 
7406 	0.86 	0.37 	1.24 	0.00 	1.18 	0.00 
2077 	0.24 	0.10 	0.35 	0.00 	0.33 	0.00 
6916 	0.80 	0.35 	1.14 	0.00 	1.11 	0.00 
1960 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
1142 	0.13 	0.06 	0.19 	0.00 	0.18 	0.00 
1913 	0.22 	0.10 	0.32 	0.00 	0.30 	0.00 
4956 	0.57 	0.25 	0.82 	0.00 	0.79 	0.00 
2947 	0.35 	0.15 	0.50 	0.00 	0.48 	0.00 
4714 	0.53 	0.23 	0.77 	0.00 	0.73 	0.00 
3369 	0.40 	0.17 	0.58 	0.00 	0.55 	0.00 
3188 	0.37 	0.16 	0.53 	0.00 	0.51 	0.00 
1779 	0.20 	0.09 	0.29 	0.00 	0.28 	0.00 
15042 	1.42 	0.61 	2.03 	0.00 	1.95 	0.00 
4097 	0.46 	0.20 	0.66 	0.00 	0.65 	0.00 
7934 	0.56 	0.25 	0.81 	0.00 	0.78 	0.00 
5107 	0.59 	0.26 	0.85 	0.00 	0.82 	0.00 
50683 	6.90 	3.16 	10.09 	0.00 	7.94 	0.00 
5592 	0.59 	0.26 	0.84 	0.00 	0.81 	0.00 
50696 	6.79 	3.18 	9.99 	0.00 	8.88 	0.00 
50843 	1.99 	0.86 	2.84 	0.00 	2.77 	0.00 
50844 	0.59 	0.26 	0.85 	0.00 	0.81 	0.00 
50915 	2.25 	0.99 	3.26 	0.00 	3.14 	0.00 
50959 	5.28 	2.41 	7.72 	0.00 	7.46 	0.00 
4665 	0.53 	0.23 	0.76 	0.00 	0.74 	0.00 
50998 	3.03 	1.32 	4.37 	0.00 	4.20 	0.00 
1998 	0.23 	0.10 	0.33 	0.00 	0.32 	0.00 
3363 	0.39 	0.17 	0.57 	0.00 	0.55 	0.00 
2562 	0.29 	0.12 	0.41 	0.00 	0.40 	0.00 
4852 	0.53 	0.23 	0.76 	0.00 	0.72 	0.00 
8668 	0.98 	0.43 	1.41 	0.00 	1.37 	0.00 
4784 	0.55 	0.24 	0.79 	0.00 	0.76 	0.00 
5947 	0.68 	0.30 	0.98 	0.00 	0.93 	0.00 
7355 	0.85 	0.37 	1.22 	0.00 	1.19 	0.00 
1738 	0.20 	0.09 	0.29 	0.00 	0.28 	0.00 
1889 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
11321 	1.00 	0.44 	1.44 	0.00 	1.39 	0.00 
2344 	0.27 	0.12 	0.39 	0.00 	0.38 	0.00 
1299 	0.15 	0.06 	0.21 	0.00 	0.21 	0.00 
1798 	0.20 	0.09 	0.29 	0.00 	0.28 	0.00 
2991 	0.34 	0.15 	0.49 	0.00 	0.47 	0.00 
1543 	0.18 	0.08 	0.26 	0.00 	0.25 	0.00 
7316 	0.80 	0.35 	1.16 	0.00 	1.10 	0.00 
1857 	0.21 	0.09 	0.30 	0.00 	0.29 	0.00 
3273 	0.37 	0.16 	0.53 	0.00 	0.51 	0.00 
5406 	0.62 	0.27 	0.89 	0.00 	0.85 	0.00 
4522 	0.52 	0.23 	0.76 	0.00 	0.73 	0.00 
2220 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
51083 	5.28 	2.42 	7.72 	0.00 	7.55 	0.00 
10706 	0.94 	0.41 	1.36 	0.00 	1.32 	0.00 
8364 	0.98 	0.43 	1.42 	0.00 	1.35 	0.00 
5877 	0.67 	0.29 	0.96 	0.00 	0.93 	0.00 
3695 	0.43 	0.19 	0.62 	0.00 	0.60 	0.00 
357 	0.04 	0.02 	0.06 	0.00 	0.06 	0.00 
2020 	0.24 	0.10 	0.34 	0.00 	0.33 	0.00 
51203 	3.38 	1.56 	4.96 	0.00 	4.80 	0.00 
8223 	0.97 	0.42 	1.40 	0.00 	1.35 	0.00 
7611 	0.86 	0.38 	1.25 	0.00 	1.20 	0.00 
2551 	0.29 	0.12 	0.41 	0.00 	0.40 	0.00 
4413 	0.51 	0.22 	0.73 	0.00 	0.70 	0.00 
2161 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
5360 	0.62 	0.27 	0.88 	0.00 	0.86 	0.00 
6004 	0.68 	0.30 	0.98 	0.00 	0.94 	0.00 
14840 	1.71 	0.75 	2.47 	0.00 	2.38 	0.00 
2531 	0.29 	0.13 	0.42 	0.00 	0.40 	0.00 
8161 	0.92 	0.40 	1.34 	0.00 	1.28 	0.00 
2546 	0.29 	0.13 	0.42 	0.00 	0.40 	0.00 
2994 	0.34 	0.15 	0.49 	0.00 	0.47 	0.00 
3146 	0.36 	0.16 	0.52 	0.00 	0.51 	0.00 
3154 	0.37 	0.16 	0.54 	0.00 	0.52 	0.00 
6138 	0.71 	0.31 	1.02 	0.00 	0.99 	0.00 
9012 	1.05 	0.46 	1.51 	0.00 	1.46 	0.00 
3655 	0.42 	0.18 	0.60 	0.00 	0.58 	0.00 
1873 	0.22 	0.09 	0.31 	0.00 	0.30 	0.00 
2204 	0.26 	0.12 	0.38 	0.00 	0.36 	0.00 
3084 	0.35 	0.15 	0.51 	0.00 	0.49 	0.00 
12707 	1.44 	0.63 	2.08 	0.00 	2.00 	0.00 
11423 	1.08 	0.48 	1.57 	0.00 	1.49 	0.00 
51240 	5.33 	2.30 	7.64 	0.00 	7.29 	0.00 
9888 	1.15 	0.49 	1.64 	0.00 	1.58 	0.00 
2075 	0.24 	0.10 	0.35 	0.00 	0.33 	0.00 
4851 	0.56 	0.24 	0.81 	0.00 	0.78 	0.00 
1452 	0.17 	0.07 	0.24 	0.00 	0.23 	0.00 
13968 	1.59 	0.70 	2.29 	0.00 	2.20 	0.00 
5483 	0.64 	0.28 	0.92 	0.00 	0.88 	0.00 
7818 	0.92 	0.40 	1.33 	0.00 	1.29 	0.00 
9162 	1.06 	0.46 	1.53 	0.00 	1.47 	0.00 
5156 	0.59 	0.26 	0.85 	0.00 	0.82 	0.00 
17191 	1.18 	0.52 	1.70 	0.00 	1.64 	0.00 
2418 	0.27 	0.12 	0.39 	0.00 	0.38 	0.00 
5503 	0.60 	0.26 	0.86 	0.00 	0.83 	0.00 
6391 	0.71 	0.31 	1.03 	0.00 	1.00 	0.00 
2394 	0.26 	0.11 	0.37 	0.00 	0.36 	0.00 
51257 	2.76 	1.20 	3.95 	0.00 	3.84 	0.00 
9889 	1.08 	0.47 	1.55 	0.00 	1.50 	0.00 
3190 	0.36 	0.16 	0.52 	0.00 	0.50 	0.00 
16669 	1.54 	0.69 	2.24 	0.00 	2.17 	0.00 
3952 	0.44 	0.19 	0.64 	0.00 	0.61 	0.00 
7771 	0.85 	0.37 	1.23 	0.00 	1.18 	0.00 
3041 	0.33 	0.15 	0.48 	0.00 	0.47 	0.00 
2499 	0.27 	0.12 	0.39 	0.00 	0.38 	0.00 
1986 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
8660 	0.94 	0.41 	1.36 	0.00 	1.31 	0.00 
8126 	0.89 	0.39 	1.28 	0.00 	1.23 	0.00 
51347 	6.15 	2.83 	8.97 	0.00 	8.71 	0.00 
51368 	8.17 	3.75 	11.97 	0.00 	11.54 	0.00 
51378 	3.96 	1.81 	5.77 	0.00 	5.56 	0.00 
51386 	6.31 	2.88 	9.27 	0.00 	7.21 	0.00 
51393 	1.83 	0.80 	2.63 	0.00 	2.55 	0.00 
51506 	2.85 	1.27 	4.13 	0.00 	4.02 	0.00 
51643 	4.67 	2.13 	6.85 	0.00 	6.50 	0.00 
51657 	1.15 	0.51 	1.66 	0.00 	1.61 	0.00 
51690 	8.04 	3.79 	11.86 	0.00 	10.48 	0.00 
51716 	2.62 	1.21 	3.85 	0.00 	3.72 	0.00 
51718 	5.45 	2.55 	8.10 	0.00 	7.83 	0.00 
51869 	5.47 	2.51 	8.03 	0.00 	7.70 	0.00 
51981 	5.75 	2.63 	8.40 	0.00 	8.17 	0.00 
51993 	4.23 	1.83 	6.10 	0.00 	5.82 	0.00 
52130 	8.84 	4.12 	13.02 	0.00 	11.11 	0.00 
52160 	8.60 	3.96 	12.59 	0.00 	10.06 	0.00 
52323 	7.26 	3.36 	10.69 	0.00 	8.12 	0.00 
52364 	5.42 	2.41 	7.89 	0.00 	7.49 	0.00 
52389 	4.28 	1.99 	6.30 	0.00 	6.11 	0.00 
52555 	7.50 	3.42 	10.98 	0.00 	8.63 	0.00 
52619 	6.90 	3.12 	10.08 	0.00 	9.67 	0.00 
52687 	6.92 	3.10 	10.04 	0.00 	9.63 	0.00 
52731 	5.52 	2.63 	8.20 	0.00 	7.94 	0.00 
52842 	6.45 	2.94 	9.43 	0.00 	9.14 	0.00 
52859 	3.88 	1.69 	5.55 	0.00 	5.44 	0.00 
52864 	7.57 	3.56 	11.24 	0.00 	9.36 	0.00 
52871 	5.19 	2.28 	7.50 	0.00 	7.15 	0.00 
52957 	6.33 	2.95 	9.33 	0.00 	8.99 	0.00 
52969 	2.58 	1.13 	3.73 	0.00 	3.60 	0.00 
52986 	4.58 	2.08 	6.71 	0.00 	6.43 	0.00 
53101 	7.63 	3.41 	11.06 	0.00 	10.59 	0.00 
53103 	7.46 	3.58 	11.08 	0.00 	8.84 	0.00 
1385 	0.12 	0.06 	0.18 	0.00 	0.17 	0.00 
53160 	5.70 	2.62 	8.39 	0.00 	8.05 	0.00 
53382 	5.56 	2.56 	8.13 	0.00 	7.84 	0.00 
53414 	5.79 	2.63 	8.49 	0.00 	8.18 	0.00 
53431 	7.35 	3.42 	10.77 	0.00 	10.49 	0.00 
53454 	4.87 	2.19 	7.08 	0.00 	6.84 	0.00 
53527 	1.18 	0.52 	1.71 	0.00 	1.65 	0.00 
53575 	10.18 	4.66 	14.85 	0.00 	12.73 	0.00 
53649 	8.32 	3.90 	12.24 	0.00 	9.06 	0.00 
53672 	4.55 	2.08 	6.66 	0.00 	6.48 	0.00 
53716 	4.21 	1.83 	6.07 	0.00 	5.87 	0.00 
